id,len,0,1,2,3,4,5,6,7,time
000003F6,8,18,00,00,00,00,00,00,00,320.863990
00000405,8,16,00,00,91,8B,00,00,00,320.868090
000003FE,8,11,00,00,02,6D,00,00,00,320.869110
000003FE,8,12,00,00,09,B4,00,00,00,320.870050
0000040B,8,17,02,38,63,D0,00,00,00,320.871080
0000040C,8,14,00,00,02,6D,00,00,00,320.872100
0000040C,8,15,00,00,09,B4,00,00,00,320.873040
000003FF,8,06,00,00,54,C8,00,00,00,320.874150
000003FF,8,07,00,00,0D,8E,00,00,00,320.875090
000003FF,8,08,00,00,10,E0,00,00,00,320.876110
000003FF,8,05,00,00,56,BB,00,00,00,320.898130
000003E9,8,17,00,01,5A,C7,00,00,00,320.944290
000007C0,8,00,04,3A,01,03,00,00,00,320.970150
000007BD,8,00,04,3A,00,00,00,00,00,320.971090
000003FF,8,05,00,00,56,BA,00,00,00,321.000100
000003F6,8,18,04,00,00,00,00,00,00,321.064020
000003FF,8,05,00,00,56,B8,00,00,00,321.099090
00000722,8,FF,63,02,01,21,01,08,0A,321.144230
000003EA,8,18,00,00,00,CF,00,00,00,321.145170
000003E9,8,17,00,01,5B,50,00,00,00,321.146190
000003F0,8,0B,03,0A,20,20,00,00,00,321.149010
00000405,8,16,00,00,91,6D,00,00,00,321.180070
000003FE,8,11,00,00,02,93,00,00,00,321.181010
000003FE,8,12,00,00,09,66,00,00,00,321.182030
0000040B,8,17,02,38,15,B0,00,00,00,321.183060
0000040C,8,14,00,00,02,93,00,00,00,321.184080
0000040C,8,15,00,00,09,66,00,00,00,321.185020
000003FF,8,06,00,00,54,D1,00,00,00,321.186040
000003FF,8,07,00,00,0D,A2,00,00,00,321.187070
000003FF,8,08,00,00,10,D6,00,00,00,321.188010
000003FF,8,05,00,00,56,B7,00,00,00,321.210020
000003F6,8,18,08,00,00,00,00,00,00,321.264040
000003FF,8,05,00,00,56,B9,00,00,00,321.309010
000007BE,8,00,04,2D,21,01,08,00,00,321.344250
000003FF,8,05,00,00,56,B6,00,00,00,321.408080
00000722,8,FF,00,3C,00,00,01,00,01,321.419000
000003F6,8,18,0C,00,00,00,00,00,00,321.464060
000007C0,8,00,04,3A,01,03,00,00,00,321.468070
000007BD,8,00,04,3A,00,00,00,00,00,321.469090
000003FE,8,08,00,00,00,01,00,00,00,321.489060
00000405,8,16,00,00,91,45,00,00,00,321.490000
000003FE,8,11,00,00,02,93,00,00,00,321.490940
000003FE,8,12,00,00,09,B4,00,00,00,321.492050
0000040B,8,17,02,37,A0,80,00,00,00,321.492990
0000040C,8,14,00,00,02,6D,00,00,00,321.494010
0000040C,8,15,00,00,09,B4,00,00,00,321.495030
000003FF,8,06,00,00,54,CF,00,00,00,321.495970
000003FF,8,07,00,00,0D,8E,00,00,00,321.497000
000003FF,8,08,00,00,10,E0,00,00,00,321.498110
0000040E,8,0A,00,00,00,31,00,00,00,321.499050
00000405,8,18,00,00,00,32,00,00,00,321.500070
000003FF,8,05,00,00,56,B9,00,00,00,321.510050
000003E9,8,17,00,01,5B,DA,00,00,00,321.544270
000003FF,8,05,00,00,56,BB,00,00,00,321.609040
00000722,8,FF,63,02,01,21,01,08,0A,321.644200
000003F6,8,18,10,00,00,00,00,00,00,321.664080
000003FF,8,05,00,00,56,B9,00,00,00,321.719970
000003E8,8,07,00,00,00,00,00,00,00,321.744380
000003E8,8,0A,43,00,03,00,00,00,00,321.748990
000003E8,8,14,04,00,00,01,00,00,00,321.754020
000003E8,8,01,00,00,00,00,00,00,00,321.759060
000003E9,8,17,00,01,5C,63,00,00,00,321.764010
000003EA,8,17,00,00,00,00,00,00,00,321.769040
000003F0,8,0B,03,0B,20,20,00,00,00,321.773990
000003ED,8,00,00,00,19,B8,00,00,00,321.779020
000003FE,8,08,00,00,00,00,00,00,00,321.797970
00000405,8,16,00,00,91,27,00,00,00,321.798990
000003FE,8,11,00,00,02,6D,00,00,00,321.799930
0000040B,8,17,02,37,2B,50,00,00,00,321.800950
0000040C,8,14,00,00,02,6D,00,00,00,321.801980
0000040F,8,15,00,00,00,01,00,00,00,321.802920
000003FF,8,06,00,00,54,CF,00,00,00,321.804030
000003FF,8,07,00,00,0D,98,00,00,00,321.804970
000003FF,8,08,00,00,10,D6,00,00,00,321.805990
00000404,8,09,00,00,00,01,00,00,00,321.807010
00000404,8,0E,00,00,00,00,00,00,00,321.808040
00000410,8,07,00,00,00,01,00,00,00,321.809060
000003FF,8,05,00,00,56,B5,00,00,00,321.818960
000007BE,8,00,04,2D,21,01,08,00,00,321.844220
000003F6,8,18,14,00,00,00,00,00,00,321.864020
000003FF,8,05,00,00,56,B6,00,00,00,321.918030
000003E9,8,17,00,01,5B,50,00,00,00,321.944230
000007C0,8,00,04,3A,01,03,00,00,00,321.968980
000007BD,8,00,04,3A,00,00,00,00,00,321.969910
000003FF,8,05,00,00,56,B9,00,00,00,322.019920
000003F6,8,18,18,00,00,00,00,00,00,322.064040
000003FF,8,0B,00,00,00,01,00,00,00,322.109950
00000405,8,16,00,00,91,13,00,00,00,322.110890
000003FE,8,11,00,00,02,93,00,00,00,322.111910
0000040B,8,17,02,36,B6,20,00,00,00,322.112930
0000040C,8,14,00,00,02,93,00,00,00,322.113870
0000040F,8,15,00,00,00,00,00,00,00,322.114900
000003FF,8,06,00,00,54,CF,00,00,00,322.115920
000003FF,8,07,00,00,0D,A2,00,00,00,322.116940
000003FF,8,08,00,00,10,E0,00,00,00,322.117970
0000040D,8,15,00,00,00,CF,00,00,00,322.118910
000003FF,8,05,00,00,56,BB,00,00,00,322.121980
00000722,8,FF,63,02,01,21,01,08,0A,322.144250
000003EA,8,18,00,00,00,DE,00,00,00,322.145270
000003E9,8,17,00,01,5B,DA,00,00,00,322.146210
000003F0,8,0B,03,0C,20,20,00,00,00,322.149030
000003FF,8,05,00,00,56,BA,00,00,00,322.229930
000003F6,8,18,1C,00,00,00,00,00,00,322.264060
000003FF,8,05,00,00,56,B9,00,00,00,322.328910
000007BE,8,00,04,2D,21,01,08,00,00,322.344270
000003E9,8,17,00,01,5C,63,00,00,00,322.345210
00000405,8,16,00,00,90,F5,00,00,00,322.418850
000003FE,8,11,00,00,02,6D,00,00,00,322.419880
0000040B,8,17,02,36,68,00,00,00,00,322.420820
0000040C,8,14,00,00,02,6D,00,00,00,322.421930
000003FF,8,06,00,00,54,D1,00,00,00,322.422860
000003FF,8,07,00,00,0D,98,00,00,00,322.423890
000003FF,8,08,00,00,10,D6,00,00,00,322.424910
00000403,8,17,00,00,00,01,00,00,00,322.425940
00000404,8,09,00,00,00,00,00,00,00,322.426870
00000410,8,07,00,00,00,00,00,00,00,322.427980
000003F6,8,18,20,40,00,C0,00,00,00,322.464080
000007C0,8,00,04,3A,01,03,00,00,00,322.469880
000007BD,8,00,04,3A,00,00,00,00,00,322.470910
000003FF,8,05,00,00,56,B2,00,00,00,322.529870
000003FF,8,05,00,00,56,B8,00,00,00,322.628860
00000722,8,FF,63,02,01,21,01,08,0A,322.644220
000003F6,8,18,24,00,00,00,00,00,00,322.664100
000003FF,8,05,00,00,56,BC,00,00,00,322.730830
000003FF,8,0B,00,00,00,00,00,00,00,322.731860
00000405,8,16,00,00,90,D7,00,00,00,322.732880
000003FE,8,11,00,00,02,93,00,00,00,322.733820
0000040B,8,17,02,35,CB,C0,00,00,00,322.734840
0000040C,8,14,00,00,02,93,00,00,00,322.735780
000003FF,8,10,7F,FF,FF,FF,00,00,00,322.736890
0000040F,8,14,7F,FF,FF,FF,00,00,00,322.737910
000003FF,8,06,00,00,54,CC,00,00,00,322.738850
000003FF,8,07,00,00,0D,98,00,00,00,322.739880
000003FF,8,08,00,00,10,D6,00,00,00,322.740900
0000040E,8,0A,00,00,00,2F,00,00,00,322.741840
0000040F,8,17,7F,FF,FF,FF,00,00,00,322.742860
0000040A,8,08,00,00,00,01,00,00,00,322.743890
000003F0,8,0B,03,0D,20,20,00,00,00,322.744830
000003ED,8,00,00,00,19,B7,00,00,00,322.749010
000003ED,8,0E,00,00,1A,43,00,00,00,322.754040
000003FF,8,05,00,00,56,B7,00,00,00,322.838860
000007BE,8,00,04,2D,21,01,08,00,00,322.844240
000003F6,8,18,28,00,00,00,00,00,00,322.864120
000003FF,8,05,00,00,56,B9,00,00,00,322.937850
000007C0,8,00,04,3A,01,03,00,00,00,322.967890
000007BD,8,00,04,3A,00,00,00,00,00,322.968830
00000404,8,0D,00,00,00,05,00,00,00,323.039820
00000403,8,00,00,00,00,00,00,00,00,323.040850
00000403,8,03,00,00,00,00,00,00,00,323.041790
00000403,8,05,00,00,00,00,00,00,00,323.042810
000003FE,8,08,00,00,00,01,00,00,00,323.043830
00000405,8,16,00,00,90,B9,00,00,00,323.044770
000003FE,8,11,00,00,02,6D,00,00,00,323.045800
0000040B,8,17,02,35,56,90,00,00,00,323.046740
0000040C,8,14,00,00,02,6D,00,00,00,323.047760
0000040F,8,15,00,00,00,01,00,00,00,323.048780
000003FF,8,06,00,00,54,CC,00,00,00,323.049810
000003FF,8,07,00,00,0D,A2,00,00,00,323.050750
000003FF,8,08,00,00,10,E0,00,00,00,323.051860
000003F6,8,18,2C,00,00,00,00,00,00,323.064060
00000722,8,FF,63,02,01,21,01,08,0A,323.144270
000003EA,8,18,00,00,02,58,00,00,00,323.145300
000003F0,8,0B,03,0E,20,20,00,00,00,323.146230
000003FF,8,05,00,00,56,B5,00,00,00,323.249740
000003F6,8,18,30,00,00,00,00,00,00,323.264080
000007BE,8,00,04,2D,21,01,08,00,00,323.344290
000003E9,8,17,00,01,5C,ED,00,00,00,323.345320
000003FF,8,05,00,00,56,B9,00,00,00,323.348820
000003EE,8,02,00,00,06,D6,00,00,00,323.349750
000003FE,8,08,00,00,00,00,00,00,00,323.350780
00000405,8,16,00,00,90,A5,00,00,00,323.351720
000003FE,8,11,00,00,02,6D,00,00,00,323.352660
0000040B,8,17,02,34,E1,60,00,00,00,323.353680
000003F8,8,00,00,00,06,D6,00,00,00,323.354620
0000040C,8,14,00,00,02,6D,00,00,00,323.355640
0000040F,8,15,00,00,00,00,00,00,00,323.356670
000003FF,8,06,00,00,54,CF,00,00,00,323.357610
000003FF,8,07,00,00,0D,98,00,00,00,323.358630
000003FF,8,08,00,00,10,D6,00,00,00,323.359570
00000405,8,17,00,00,11,1C,00,00,00,323.360590
000003F6,8,18,34,00,00,00,00,00,00,323.464100
000007C0,8,00,04,3A,01,03,00,00,00,323.468790
000007BD,8,00,04,3A,00,00,00,00,00,323.469730
000003E9,8,17,00,01,5C,63,00,00,00,323.544310
000003FF,8,05,00,00,56,BA,00,00,00,323.549780
00000722,8,FF,63,02,01,21,01,08,0A,323.644240
000003FF,8,05,00,00,56,B6,00,00,00,323.657810
00000405,8,16,00,00,90,87,00,00,00,323.658750
000003FE,8,11,00,00,02,6D,00,00,00,323.659690
0000040B,8,17,02,34,93,40,00,00,00,323.660710
0000040C,8,14,00,00,02,93,00,00,00,323.661730
000003FF,8,06,00,00,54,CF,00,00,00,323.662670
000003FF,8,08,00,00,10,D6,00,00,00,323.663780
000003F6,8,18,38,00,00,00,00,00,00,323.664720
0000040E,8,0A,00,00,00,31,00,00,00,323.665740
000003F0,8,0B,03,0F,20,20,00,00,00,323.744420
000003ED,8,00,00,00,19,B6,00,00,00,323.749110
000003FF,8,05,00,00,56,B8,00,00,00,323.759700
000007BE,8,00,04,2D,21,01,08,00,00,323.844260
000003FF,8,05,00,00,56,B9,00,00,00,323.858680
000003F6,8,18,3C,00,00,00,00,00,00,323.864140
000007C0,8,00,04,3A,01,03,00,00,00,323.969700
000007BD,8,00,04,3A,00,00,00,00,00,323.970640
00000405,8,16,00,00,90,69,00,00,00,323.971660
000003FE,8,11,00,00,02,6D,00,00,00,323.972690
0000040B,8,17,02,34,1E,10,00,00,00,323.973630
0000040C,8,14,00,00,02,93,00,00,00,323.974650
000003FF,8,06,00,00,54,C8,00,00,00,323.975670
000003FF,8,08,00,00,10,E0,00,00,00,323.976700
0000040D,8,15,00,00,00,CE,00,00,00,323.977640
000003F6,8,18,40,00,00,00,00,00,00,324.064080
000003FF,8,05,00,00,56,BA,00,00,00,324.068690
00000722,8,FF,63,02,01,21,01,08,0A,324.144290
000003EA,8,18,00,00,00,CE,00,00,00,324.145320
000003E9,8,17,00,01,5C,ED,00,00,00,324.146260
000003F0,8,0B,04,01,31,30,00,00,00,324.149070
000003FF,8,05,00,00,56,BB,00,00,00,324.167670
000003E8,8,00,00,00,00,00,00,00,00,324.244390
000003F6,8,18,44,00,00,00,00,00,00,324.264100
000003FF,8,05,00,00,56,B7,00,00,00,324.269650
00000403,8,08,00,00,00,00,00,00,00,324.278690
00000405,8,16,00,00,90,4B,00,00,00,324.279630
000003FE,8,11,00,00,02,93,00,00,00,324.280570
0000040B,8,17,02,33,A8,E0,00,00,00,324.281590
0000040C,8,14,00,00,02,6D,00,00,00,324.282620
000003FF,8,06,00,00,54,CC,00,00,00,324.283560
000003FF,8,08,00,00,10,D6,00,00,00,324.284670
0000040D,8,05,00,00,00,00,00,00,00,324.285690
000007BE,8,00,04,2D,21,01,08,00,00,324.344310
000003E9,8,17,00,01,5C,63,00,00,00,324.345250
000003FF,8,05,00,00,56,B8,00,00,00,324.368630
000003F6,8,18,48,00,00,00,00,00,00,324.464120
000007C0,8,00,04,3A,01,03,00,00,00,324.467710
000007BD,8,00,04,3A,00,00,00,00,00,324.468650
000003FF,8,05,00,00,56,B7,00,00,00,324.479570
000003E9,8,00,00,00,15,7C,00,00,00,324.544340
000003EE,8,03,FF,FF,F1,5A,00,00,00,324.549110
000003FF,8,05,00,00,56,B6,00,00,00,324.578640
000003FE,8,08,00,00,00,01,00,00,00,324.587600
00000405,8,16,00,00,90,2D,00,00,00,324.588620
000003FE,8,11,00,00,02,6D,00,00,00,324.589560
0000040B,8,17,02,33,33,B0,00,00,00,324.590590
0000040C,8,14,00,00,02,93,00,00,00,324.591610
0000040F,8,15,00,00,00,01,00,00,00,324.592550
000003FF,8,06,00,00,54,CA,00,00,00,324.593570
000003FF,8,07,00,00,0D,8E,00,00,00,324.594600
000003FF,8,08,00,00,10,E0,00,00,00,324.595620
00000404,8,09,00,00,00,01,00,00,00,324.596650
0000040D,8,08,00,00,00,01,00,00,00,324.597670
0000040E,8,0A,00,00,00,2F,00,00,00,324.598610
00000410,8,07,00,00,00,01,00,00,00,324.599630
0000040A,8,17,00,00,00,C8,00,00,00,324.600570
0000040B,8,00,00,00,25,1C,00,00,00,324.601590
0000040C,8,00,00,00,09,C4,00,00,00,324.602700
0000040C,8,02,00,00,14,50,00,00,00,324.603640
0000040C,8,03,00,00,1E,14,00,00,00,324.604670
00000722,8,FF,63,02,01,21,01,08,0A,324.644260
000003F6,8,18,4C,00,00,00,00,00,00,324.664140
000003FF,8,05,00,00,56,BA,00,00,00,324.689570
000003F0,8,0B,04,02,37,5F,00,00,00,324.744440
000003ED,8,05,00,00,0E,B0,00,00,00,324.749050
000003FF,8,05,00,00,56,B8,00,00,00,324.788560
00000404,8,14,00,00,00,00,00,00,00,324.789580
000007BE,8,00,04,2D,21,01,08,00,00,324.844370
000003F6,8,18,50,00,00,00,00,00,00,324.864080
000003FF,8,05,00,00,56,B5,00,00,00,324.887550
000003FF,8,0B,00,00,00,01,00,00,00,324.899580
000003FE,8,08,00,00,00,00,00,00,00,324.900600
00000405,8,16,00,00,90,19,00,00,00,324.901540
000003FE,8,11,00,00,02,6D,00,00,00,324.902650
0000040B,8,17,02,32,BE,80,00,00,00,324.903590
0000040C,8,14,00,00,02,6D,00,00,00,324.904610
0000040F,8,15,00,00,00,00,00,00,00,324.905550
000003FF,8,06,00,00,54,D1,00,00,00,324.906580
000003FF,8,07,00,00,0D,98,00,00,00,324.907600
000003FF,8,08,00,00,10,D6,00,00,00,324.908540
00000403,8,0F,00,00,00,00,00,00,00,324.909560
00000403,8,14,00,00,00,00,00,00,00,324.910590
00000403,8,15,00,00,00,00,00,00,00,324.911610
00000403,8,16,00,00,00,00,00,00,00,324.912550
00000404,8,01,00,00,00,00,00,00,00,324.913570
00000404,8,03,00,00,00,00,00,00,00,324.914600
00000404,8,04,00,00,00,00,00,00,00,324.915620
00000404,8,05,00,00,00,00,00,00,00,324.916560
00000404,8,07,00,00,00,00,00,00,00,324.917580
00000404,8,08,00,00,00,00,00,00,00,324.918610
00000404,8,0B,02,00,01,94,00,00,00,324.919630
00000404,8,12,00,00,00,00,00,00,00,324.920660
0000040C,8,16,00,00,00,00,00,00,00,324.921680
0000040C,8,17,00,00,00,00,00,00,00,324.922700
0000040C,8,18,00,00,00,00,00,00,00,324.923730
0000040D,8,00,00,00,00,00,00,00,00,324.924670
0000040D,8,01,00,00,00,00,00,00,00,324.925690
0000040D,8,02,00,00,00,00,00,00,00,324.926710
0000040D,8,03,00,00,00,00,00,00,00,324.927650
0000040D,8,06,00,00,00,00,00,00,00,324.928680
0000040D,8,07,00,00,00,00,00,00,00,324.929700
0000040D,8,09,00,00,00,00,00,00,00,324.930640
0000040D,8,0A,00,00,00,00,00,00,00,324.931660
0000040D,8,0B,00,00,00,00,00,00,00,324.932690
0000040D,8,0E,00,00,00,00,00,00,00,324.933630
0000040D,8,10,00,00,00,00,00,00,00,324.934650
0000040D,8,11,00,00,00,00,00,00,00,324.935670
0000040D,8,12,00,00,00,00,00,00,00,324.936610
0000040E,8,0B,00,00,00,0C,00,00,00,324.937640
0000040E,8,0C,00,00,00,0F,00,00,00,324.938660
0000040F,8,0B,00,00,00,01,00,00,00,324.939690
0000040F,8,0C,00,00,00,00,00,00,00,324.940620
00000410,8,06,00,00,00,00,00,00,00,324.941650
00000410,8,08,00,00,00,00,00,00,00,324.942670
00000410,8,0A,00,00,00,00,00,00,00,324.943700
000003E9,8,05,FF,FF,FF,54,00,00,00,324.944630
000007C0,8,00,04,3A,01,03,00,00,00,324.968530
000007BD,8,00,04,3A,00,00,00,00,00,324.969550
000003FF,8,05,00,00,56,B4,00,00,00,324.989520
000003F6,8,18,54,00,00,00,00,00,00,325.064100
000003FF,8,05,00,00,56,B8,00,00,00,325.088510
00000722,8,FF,63,02,01,21,01,08,0A,325.144310
000003EA,8,18,00,00,00,CF,00,00,00,325.145340
000003E9,8,05,FF,FF,FF,58,00,00,00,325.146280
000003E9,8,17,00,01,5C,ED,00,00,00,325.149090
000003F0,8,0B,04,03,5F,31,00,00,00,325.154130
000003FF,8,09,00,00,00,00,00,00,00,325.208570
000003FF,8,0A,00,00,00,00,00,00,00,325.209510
000003FF,8,0C,00,00,00,01,00,00,00,325.210530
000003FF,8,0D,00,00,00,00,00,00,00,325.211560
000003FF,8,0E,00,00,00,00,00,00,00,325.212580
000003FF,8,0F,00,00,00,01,00,00,00,325.213520
000003FD,8,0E,00,00,00,00,00,00,00,325.214540
000003FD,8,0F,00,00,00,00,00,00,00,325.215570
000003FD,8,10,00,00,00,00,00,00,00,325.216510
000003FD,8,11,00,00,00,00,00,00,00,325.217530
000003FD,8,12,00,00,00,00,00,00,00,325.218550
000003FD,8,17,00,00,00,00,00,00,00,325.219490
000003FD,8,18,00,00,00,00,00,00,00,325.220520
000003FE,8,08,00,00,00,01,00,00,00,325.221540
00000405,8,16,00,00,8F,FB,00,00,00,325.222480
000003FE,8,0F,00,00,00,00,00,00,00,325.223500
000003FE,8,11,00,00,02,6D,00,00,00,325.224530
0000040B,8,17,02,32,70,60,00,00,00,325.225470
0000040C,8,14,00,00,02,93,00,00,00,325.226660
0000040F,8,15,00,00,00,01,00,00,00,325.227690
000003FF,8,06,00,00,54,D1,00,00,00,325.228620
00000404,8,06,00,00,00,00,00,00,00,325.229650
00000404,8,09,00,00,00,00,00,00,00,325.230670
0000040E,8,0D,00,00,00,01,00,00,00,325.231610
00000410,8,07,00,00,00,00,00,00,00,325.232630
000003EC,8,03,00,00,56,7E,00,00,00,325.244410
000003F6,8,18,58,00,00,00,00,00,00,325.264120
000003FF,8,05,00,00,56,B5,00,00,00,325.298510
000007BE,8,00,04,2D,21,01,08,00,00,325.344340
000003E9,8,05,FF,FF,FF,54,00,00,00,325.345360
000003E9,8,17,00,01,5C,63,00,00,00,325.349110
000003FF,8,05,00,00,56,B6,00,00,00,325.397500
000003F6,8,18,5E,00,00,00,00,00,00,325.464140
000007C0,8,00,04,3A,01,03,00,00,00,325.469520
000007BD,8,00,04,3A,00,00,00,00,00,325.470460
000003FF,8,05,00,00,56,B7,00,00,00,325.499470
000003FF,8,0B,00,00,00,00,00,00,00,325.517480
000003FE,8,08,00,00,00,00,00,00,00,325.518500
00000405,8,16,00,00,8F,DD,00,00,00,325.519440
000003FE,8,11,00,00,02,6D,00,00,00,325.520460
0000040B,8,17,02,31,FB,30,00,00,00,325.521400
0000040C,8,14,00,00,02,6D,00,00,00,325.522430
0000040F,8,15,00,00,00,00,00,00,00,325.523540
000003FF,8,06,00,00,54,CD,00,00,00,325.524470
000003FF,8,08,00,00,10,E0,00,00,00,325.525500
0000040E,8,0A,00,00,00,30,00,00,00,325.526520
000003E9,8,17,00,01,5B,DA,00,00,00,325.544360
000003FF,8,05,00,00,56,B5,00,00,00,325.598460
00000722,8,FF,63,02,01,21,01,08,0A,325.644280
000003F6,8,18,60,00,00,00,00,00,00,325.664080
000003FF,8,05,00,00,56,B8,00,00,00,325.709480
000003E9,8,17,00,01,5C,ED,00,00,00,325.744460
000003F0,8,0B,04,04,5F,31,00,00,00,325.749070
00000405,8,16,00,00,8F,BF,00,00,00,325.829460
000003FE,8,11,00,00,02,6D,00,00,00,325.830390
0000040A,8,0F,00,00,00,00,00,00,00,325.831420
0000040A,8,10,00,00,00,00,00,00,00,325.832440
0000040B,8,17,02,31,86,00,00,00,00,325.833470
0000040C,8,0C,00,00,00,00,00,00,00,325.834410
0000040C,8,0D,00,00,00,00,00,00,00,325.835430
0000040C,8,0E,00,00,00,00,00,00,00,325.836450
0000040C,8,10,00,00,00,00,00,00,00,325.837480
0000040C,8,11,00,00,00,00,00,00,00,325.838590
0000040C,8,14,00,00,02,6D,00,00,00,325.839530
000003FF,8,06,00,00,54,CF,00,00,00,325.840550
000003FF,8,08,00,00,10,D6,00,00,00,325.841490
00000403,8,0C,00,00,00,00,00,00,00,325.842510
00000403,8,0E,00,00,00,00,00,00,00,325.843450
00000403,8,10,00,00,00,00,00,00,00,325.844470
0000040D,8,0F,00,00,00,00,00,00,00,325.845500
000007BE,8,00,04,2D,21,01,08,00,00,325.846440
000003F6,8,18,64,00,00,00,00,00,00,325.864100
000007C0,8,00,04,3A,01,03,00,00,00,325.967440
000007BD,8,00,04,3A,00,00,00,00,00,325.968380
000003FF,8,05,00,00,56,B4,00,00,00,326.009420
000003F6,8,18,68,00,00,00,00,00,00,326.064120
000003FF,8,05,00,00,56,B5,00,00,00,326.117370
00000403,8,01,00,00,00,00,00,00,00,326.138450
00000403,8,02,00,00,00,00,00,00,00,326.139390
00000403,8,06,00,00,2E,E0,00,00,00,326.140410
00000405,8,16,00,00,8F,A1,00,00,00,326.141430
000003FE,8,11,00,00,02,93,00,00,00,326.142370
0000040A,8,12,00,00,00,00,00,00,00,326.143400
00000722,8,FF,63,02,01,21,01,08,0A,326.144340
000003EA,8,18,00,00,00,DE,00,00,00,326.145360
000003E9,8,17,00,01,5C,63,00,00,00,326.146300
0000040B,8,0D,00,00,00,00,00,00,00,326.147320
0000040B,8,0E,00,0B,71,B0,00,00,00,326.148260
0000040B,8,0F,00,0B,71,B0,00,00,00,326.149200
0000040B,8,13,00,00,00,00,00,00,00,326.150220
0000040B,8,14,00,00,00,00,00,00,00,326.151250
0000040B,8,17,02,31,10,D0,00,00,00,326.152190
0000040C,8,0F,00,00,00,00,00,00,00,326.153130
0000040C,8,13,00,00,00,00,00,00,00,326.154150
0000040C,8,14,00,00,02,93,00,00,00,326.155170
0000040F,8,12,00,00,00,00,00,00,00,326.156110
0000040F,8,13,00,00,00,00,00,00,00,326.157140
0000040F,8,16,00,00,00,00,00,00,00,326.158160
00000410,8,00,00,00,00,00,00,00,00,326.159180
00000410,8,04,00,00,00,00,00,00,00,326.160120
000003FF,8,06,00,00,54,CD,00,00,00,326.161150
000003FF,8,08,00,00,10,E0,00,00,00,326.162090
0000040D,8,15,00,00,00,00,00,00,00,326.163110
0000040E,8,0E,00,00,00,01,00,00,00,326.164130
000003FF,8,05,00,00,56,B9,00,00,00,326.219340
000003F6,8,18,6C,00,00,00,00,00,00,326.264140
000007BE,8,00,04,2D,21,01,08,00,00,326.344360
000003E9,8,05,FF,FF,FF,58,00,00,00,326.345380
000003F0,8,0B,04,05,5F,31,00,00,00,326.349140
000003FF,8,05,00,00,56,B8,00,00,00,326.420390
00000722,8,FF,00,3C,00,00,01,00,01,326.424140
00000405,8,16,00,00,8F,8D,00,00,00,326.447350
000003FE,8,11,00,00,02,6D,00,00,00,326.448290
000003FE,8,12,00,00,09,66,00,00,00,326.449320
0000040B,8,17,02,30,C2,B0,00,00,00,326.450430
0000040C,8,14,00,00,02,6D,00,00,00,326.451370
0000040C,8,15,00,00,09,66,00,00,00,326.452390
000003FF,8,06,00,00,54,C8,00,00,00,326.453330
000003FF,8,08,00,00,10,D6,00,00,00,326.454350
0000040D,8,0D,00,00,00,01,00,00,00,326.455380
0000040D,8,13,00,00,00,01,00,00,00,326.456310
000003F6,8,18,70,00,00,00,00,00,00,326.464170
000007C0,8,00,04,3A,01,03,00,00,00,326.468350
000007BD,8,00,04,3A,00,00,00,00,00,326.469370
000003FF,8,05,00,00,56,B6,00,00,00,326.528340
000003E9,8,05,FF,FF,FF,5B,00,00,00,326.544380
000003E9,8,17,00,01,5B,DA,00,00,00,326.549160
000003FF,8,05,00,00,56,B8,00,00,00,326.627320
00000722,8,FF,63,02,01,21,01,08,0A,326.644300
000003F6,8,18,74,00,00,00,00,00,00,326.664190
000003FF,8,05,00,00,56,B7,00,00,00,326.729300
000003E8,8,0B,00,00,00,00,00,00,00,326.744570
000003E9,8,05,FF,FF,FF,58,00,00,00,326.749180
000003E9,8,06,00,00,05,DC,00,00,00,326.754130
000003E9,8,07,00,00,07,D0,00,00,00,326.759160
00000405,8,16,00,00,8F,6F,00,00,00,326.760100
000003FE,8,11,00,00,02,6D,00,00,00,326.761130
000003FE,8,12,00,00,09,B4,00,00,00,326.762060
0000040B,8,17,02,30,4D,80,00,00,00,326.763090
0000040C,8,14,00,00,02,93,00,00,00,326.764030
000003E9,8,17,00,01,5C,63,00,00,00,326.764970
0000040C,8,15,00,00,09,B4,00,00,00,326.765990
000003FF,8,06,00,00,54,CA,00,00,00,326.766930
000003FF,8,08,00,00,10,E0,00,00,00,326.767950
00000403,8,0A,00,00,00,00,00,00,00,326.768980
000003F0,8,0B,04,06,5F,31,00,00,00,326.769910
000003F0,8,11,00,00,00,00,00,00,00,326.774180
000003F6,8,0F,00,00,00,00,00,00,00,326.779130
000003E8,8,08,00,00,00,00,00,00,00,326.784170
000003E8,8,0C,00,00,00,01,00,00,00,326.789200
000003E8,8,0E,00,00,00,00,00,00,00,326.794150
000003EA,8,09,00,00,00,00,00,00,00,326.799180
000003EA,8,0F,00,00,00,00,00,00,00,326.804220
000003EB,8,0D,00,00,00,00,00,00,00,326.809170
000003EE,8,11,00,00,00,00,00,00,00,326.814200
000003EF,8,11,00,00,00,04,00,00,00,326.819150
000003EF,8,12,00,00,00,00,00,00,00,326.824190
000003FF,8,05,00,00,56,B4,00,00,00,326.828280
000003F0,8,0A,00,00,00,00,00,00,00,326.829310
000003F1,8,01,00,00,00,04,00,00,00,326.834170
000003F1,8,0D,00,00,00,00,00,00,00,326.839120
000007BE,8,00,04,2D,21,01,08,00,00,326.844330
000003F3,8,13,00,00,00,00,00,00,00,326.845350
000003F3,8,17,00,00,00,00,00,00,00,326.849190
